PPO, 1024, 2048
0.48663696068382806, 0.36967425991829
0.6027142981170679, 0.31425212488958243
0.6605758032640905, 0.3296244874997202
0.6855649640339317, 0.34331921293222184
0.6960549472369609, 0.3240777663518469
0.6992804014759669, 0.3213269724065492
0.6997720399670151, 0.3116503423285287
0.6993722176830399, 0.2994819565433049
0.7003038780330276, 0.26021450398890444
0.702247789962092, 0.2195803621682845
0.705661254081632, 0.17705754004846846
0.7113494087997262, 0.15609079709461451
0.7163743290545994, 0.14154034396051426
